,url_link,id,content,article_id,
628,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 好了啦，只會拼命吃屎拼命展現智障，阿就反美豬不反美牛,99,
629,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 說是反瘦肉精的吃屎智障，為什麼要一輩子吃屎一輩子智障,100,
630,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 這麼智障呢？,101,
631,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 所以你罵他雙標阿我沒意見阿,102,
632,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 真的離不開吃屎離不開智障的反美豬不反美牛欸，為什麼一,103,
633,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 輩子離不開吃屎離不開智障的吃屎智障呢？,104,
634,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 那後反美豬不反美牛也是政治做秀阿~不要告訴我吃牛肉的食,105,
635,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 安就不重要喔,106,
636,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 喔那同理狗黨之前國際標準還在戰時要進美牛美豬，現在國,107,
637,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 際標準不戰了反而要反...不對，只反美豬不反美牛這麼吃,108,
638,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 屎智障呢？,109,
639,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 所以一輩子吃屎一輩子智障的吃屎智障已經放棄美豬美牛問,110,
640,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 題專注在為何要一輩子吃屎一輩子智障戒不掉吃屎的吃屎智,111,
641,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 障了嗎？,112,
642,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 那時候dpp就是政治做秀阿,113,
643,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 所以吃屎的智障已經說清楚自己只是政治作秀，哎呀，是個,114,
644,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 熱愛騙子作秀的東西呢~果然一輩子吃屎一輩子智障,115,
645,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 又一次哭著吃屎在吃屎智障XDDDDD,116,
646,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 一輩子哭著吃屎哭著吃屎智障，果然是反美豬瘟不反美牛應,117,
647,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 該有的智障XDDDD,118,
648,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 現在反美豬不反美牛也是政治做秀阿~所以互罵剛好吧,119,
649,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 阿剛剛自己哭著吃屎承認反美豬不反美牛是政治作秀，現在,120,
650,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 這個反美豬瘟不反美牛的變DPP啦？ 哇~原來那個一輩子吃,121,
651,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 屎一輩子智障的吃屎智障是Dpper呀~~~,122,
652,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 有一輩子吃屎一輩子智障的一邊說自己是DPP一邊要求別人,123,
653,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,": 都罵DPP,這是不是因為屎吃了太多智障阿？XDDDDD",124,
654,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 笑到腦死的只反美豬不反美牛然後吃著瘦肉精說反瘦肉精，,125,
655,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 這種智障到底是吃屎害的還是笑到腦死害的呢？哈哈哈哈哈,126,
656,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 笑到腦死吃屎智障XDDDD,127,
657,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,": 其實我也常狗幹DPP,尤其很多狗幹轉型正義只會查帳的，不",128,
658,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 過跟不會罵共奴五毛4%柯糞支那賤畜一家親的吃屎智障認真,129,
659,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 什麼呢？那就只是個屎吃多了智障的吃屎智障阿XDDDDD,130,
660,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 屎吃多了智障的症狀之一就是突然NPC化同一句話複製貼上,131,
661,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: ，所以真的是不要吃屎，會智障的~~~,132,
662,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: T董看到了吧~從生物變成NPC對於4%來說就是這麼簡單，只,133,
663,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 要屎吃幾口智障了就能變身的喔XDDD,134,
664,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 哎呀反正就是一輩子吃屎一輩子智障的吃屎智障，好好複製,135,
665,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 貼上展現吃屎智障一輩子吃屎的吃屎智障樣咩~~吃屎智障嘻,136,
666,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 嘻,137,
667,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 吃屎的智障只剩下吃屎跟吃屎還有吃屎的智障惹，美豬美牛,138,
668,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 議題吃屎的吃屎智障還記得嗎？我看是個不記得了，因為對,139,
669,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 吃屎智障的吃屎智障來說，吃屎一輩子才重要，牠們又不是,140,
670,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 真的吃豬牛幹嘛討論，只是一輩子吃屎的吃屎智障咩，哈哈,141,
671,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 哈哈哈哈吃屎智障不演了專注吃屎絕口不提不提豬牛，果然,142,
672,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 非常的吃屎智障,143,
673,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 又再次NPC化複製貼上了，吃屎智障的吃屎與智障永遠都不,144,
674,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 讓人類失望，4%們看好，4%久了就會開始吃屎變成這種吃屎,145,
675,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 智障的喔~揪咪,146,
676,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 看多了吃屎智障討論到一半只吃屎不管主題就習慣不會傻眼,147,
677,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,madaniel,: 了啦~~~,148,
678,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 八卦之前還普篩討論到暴了,149,
679,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 結果?,150,
680,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 吳益政也討論到黃金交叉結果?,151,
681,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 營養午餐現在沒出現過代表以後不會出現?,152,
682,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 你是食安問題~食安有問題就該禁,153,
683,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 如果綠色腦都這樣想代表他們比你們這些反對者懂食安,154,
684,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 第一你是食安問題,155,
685,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 你明知道瘦肉精有可能用到其他肉類你為何不一次修好~是不,156,
686,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 是進來一項吵一次?,157,
687,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 這是可以一次就搞好的問題~爾切源頭是瘦肉精不是啥肉類問,158,
688,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 題~如果有更便宜的肉進來~現在只定美豬是不是要在吵一次?,159,
689,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 如果以後學校可以吃美牛是不是要在吵一次?,160,
690,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 資源來說你就是浪費資源一次可以搞定你拖好幾次,161,
691,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 他們不贊成你去罵他我沒意見阿~但是你現在就是指提一樣,162,
692,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 我現在罵得是你只提一樣~跟啥顏色沒關係,163,
693,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 還有綠委怎做跟我沒關係~,164,
694,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 我是不反對也不贊成的~我看不管的是只提一樣肉類~要就全,165,
695,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 禁,166,
696,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 說這邊執政黨的狗到不如說不跟隨政客起舞~明知道政治做秀,167,
697,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 還洗的爽爽的,168,
698,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 在這邊玩哪套只監督執政黨~只要dpp都反沒用好嗎,169,
699,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 那後柯cf做是當沒看到,170,
700,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 這邊是柯黑板,171,
701,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 你擔心得是瘦肉精,172,
702,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 不是肉類,173,
703,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 你該禁的昰瘦肉精不是品種,174,
704,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 我以說綠委好嗎~?,175,
705,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 還有dpp開放的你們一直要dpp全禁幹嗎~他要禁開放幹嗎?,176,
706,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 還有dpp2012還反美牛哩你可以說都不會吃到?,177,
707,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 我說瘦肉精全禁,178,
708,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 瘦肉精變成擔心肉類?,179,
709,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 我針對的瘦肉精這東西好嗎,180,
710,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 是阿,181,
711,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 所以了?,182,
712,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 你們沒有反?,183,
713,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 我先說好我不反對也不贊成~,184,
714,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 我反對的只是禁一種肉類,185,
715,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 所以你們有反嗎~哪一直提dpp幹嗎?,186,
716,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 如果你們瘦肉精都反我不會在這裡跟你說這樣多,187,
717,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 對阿你上面不是指提美豬?,188,
718,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 我只的你們是說只反美豬不反美牛這群~要反都反,189,
719,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 我上面還說民眾黨這次提的可以了~因為他們沒有只說豬肉~,190,
720,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 他們是針對瘦肉精,191,
721,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 如果台灣成年人吃的到哪小朋友一定吃的到~小朋友不是每天,192,
722,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 上學有寒暑假放假~還有三餐也不是都在學校吃,193,
723,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 是你上面只提美豬阿,194,
724,https://www.ptt.cc//bbs/HatePolitics/M.1604316047.A.B4F.html,win8719,: 我有去看立院所以我說民眾黨這次可以阿,195,
725,https://www.ptt.cc//bbs/HatePolitics/M.1604317549.A.27F.html,win8719,: 所以台灣病死豬也有混在一起過是不是不要吃豬了,1,
726,https://www.ptt.cc//bbs/HatePolitics/M.1604317549.A.27F.html,win8719,: 萊豬執政黨開放的~反對者昰在野黨阿,2,
727,https://www.ptt.cc//bbs/HatePolitics/M.1604317549.A.27F.html,win8719,: 是在野黨害怕的問題,3,
728,https://www.ptt.cc//bbs/HatePolitics/M.1604318278.A.E0C.html,win8719,: 他昰說討論熱度..,1,
729,https://www.ptt.cc//bbs/HatePolitics/M.1604318278.A.E0C.html,meredith001,: 就說白共網軍是請來洗腦自己的,2,
730,https://www.ptt.cc//bbs/HatePolitics/M.1604318278.A.E0C.html,s81048112,: 美萊豬 就會聯想到美萊牛阿  喔 吃8年了 沒事沒事,3,
731,https://www.ptt.cc//bbs/HatePolitics/M.1604318278.A.E0C.html,s81048112,: 別忘記 大哥大嫂會看政黑 當然要討論!!,4,
732,https://www.ptt.cc//bbs/HatePolitics/M.1604318278.A.E0C.html,elainakuo,: 鬧過頭 反效果,5,
733,https://www.ptt.cc//bbs/HatePolitics/M.1604318278.A.E0C.html,s81048112,: 我覺得查詢長榮大學 可能在查地點或是不是長榮集團,6,
734,https://www.ptt.cc//bbs/HatePolitics/M.1604318278.A.E0C.html,s81048112,: 那邊真的只有去台南高鐵站轉台鐵沙崙線才會知道,7,
735,https://www.ptt.cc//bbs/HatePolitics/M.1604318278.A.E0C.html,s81048112,: 勝利人只有飲料那時不知道為啥崩了連噓,8,
736,https://www.ptt.cc//bbs/HatePolitics/M.1604318278.A.E0C.html,win8719,: 這版就柯黑板阿不關注cf怎叫柯黑,9,
737,https://www.ptt.cc//bbs/HatePolitics/M.1604318278.A.E0C.html,rtyujlk,: 這個要去哪抓阿,10,
738,https://www.ptt.cc//bbs/HatePolitics/M.1604318278.A.E0C.html,win8719,: 去google抓,11,
739,https://www.ptt.cc//bbs/HatePolitics/M.1604318278.A.E0C.html,elainakuo,: 軍武很重要啊 萊豬又吃不死人 只是難吃而已,12,
740,https://www.ptt.cc//bbs/HatePolitics/M.1604318278.A.E0C.html,win8719,: 美豬的議題就是哪樣阿~除非11/22出來很多人,13,
741,https://www.ptt.cc//bbs/HatePolitics/M.1604318278.A.E0C.html,win8719,: 不然該提的報告都提完~該修的都修完了~是還能做啥,14,
742,https://www.ptt.cc//bbs/HatePolitics/M.1604318278.A.E0C.html,s81048112,: 那個髮蠟哥會不會又變身成豬農,15,
743,https://www.ptt.cc//bbs/HatePolitics/M.1604318278.A.E0C.html,meredith001,: 真的現實冷冰冰 八卦熱呼呼,16,
744,https://www.ptt.cc//bbs/HatePolitics/M.1604318278.A.E0C.html,elainakuo,: 台灣食安一直沒做好 中肯,17,
745,https://www.ptt.cc//bbs/HatePolitics/M.1603948939.A.630.html,chrisjohn214,: 好了啦，國貿大師,1,
746,https://www.ptt.cc//bbs/HatePolitics/M.1603949381.A.873.html,AE86,": 綠檳榔民進黨愛吃萊豬,怎不規定黨員去認購萊豬,台共檳榔黨",1,
747,https://www.ptt.cc//bbs/HatePolitics/M.1603955520.A.CE3.html,elainakuo,: 別說牛啦 台灣營養午餐吃不起牛,1,
748,https://www.ptt.cc//bbs/HatePolitics/M.1603955520.A.CE3.html,elainakuo,: 營養師說 禁止萊豬 還不如檢討肉類不足的問題 根本不,2,
749,https://www.ptt.cc//bbs/HatePolitics/M.1603955520.A.CE3.html,elainakuo,: 可能累積,3,
750,https://www.ptt.cc//bbs/HatePolitics/M.1603955520.A.CE3.html,win8719,: 那伊斯蘭小朋友怎辦?給他們吃瘦肉精吃到死?,4,
751,https://www.ptt.cc//bbs/HatePolitics/M.1603955520.A.CE3.html,win8719,: 伊斯蘭小朋友健康不是健康?要不要把美牛簽一簽幫健康把關,5,
752,https://www.ptt.cc//bbs/HatePolitics/M.1603955520.A.CE3.html,AE86,": 綠檳榔民進黨愛吃萊豬,怎不規定黨員去認購萊豬,台共檳榔黨",6,
753,https://www.ptt.cc//bbs/HatePolitics/M.1603972452.A.A57.html,stesome,: 因為有很多智障搶著護航,1,
754,https://www.ptt.cc//bbs/HatePolitics/M.1603972452.A.A57.html,stesome,: 六成智障搶著吃瘦肉精,2,
755,https://www.ptt.cc//bbs/HatePolitics/M.1603972452.A.A57.html,s81048112,: 吵了1-2個月 民調不動....,3,
756,https://www.ptt.cc//bbs/HatePolitics/M.1603972452.A.A57.html,AE86,": 綠檳榔民進黨愛吃萊豬,怎不規定黨員去認購萊豬,台共檳榔黨",4,
757,https://www.ptt.cc//bbs/HatePolitics/M.1603980584.A.494.html,AE86,": 綠檳榔民進黨愛吃萊豬,怎不規定黨員去認購萊豬,台共檳榔黨",1,
758,https://www.ptt.cc//bbs/HatePolitics/M.1603986660.A.BC1.html,elainakuo,: 這個我在 有話好說 專題探討時 才開始明白了,1,
759,https://www.ptt.cc//bbs/HatePolitics/M.1603986660.A.BC1.html,elainakuo,: 其實美國只是要你開放 至於台灣自由市場買不買單不是,2,
760,https://www.ptt.cc//bbs/HatePolitics/M.1603986660.A.BC1.html,elainakuo,: 重點,3,
761,https://www.ptt.cc//bbs/HatePolitics/M.1603986660.A.BC1.html,elainakuo,: 無萊美豬在台灣那麼多年 每年也只進口1~2%,4,
762,https://www.ptt.cc//bbs/HatePolitics/M.1603986660.A.BC1.html,AE86,": 綠檳榔民進黨愛吃萊豬,怎不規定黨員去認購萊豬,台共檳榔黨",5,
763,https://www.ptt.cc//bbs/HatePolitics/M.1603989310.A.3DD.html,stesome,: PG是指Paul George 嗎,1,
764,https://www.ptt.cc//bbs/HatePolitics/M.1603989310.A.3DD.html,s81048112,: 八卦一堆人不知道美牛有萊胺了 你覺得巴哈那些會知道?,2,
765,https://www.ptt.cc//bbs/HatePolitics/M.1603989310.A.3DD.html,s81048112,: 這樣就是攻擊巴哈XDD 柯憐納,3,
766,https://www.ptt.cc//bbs/HatePolitics/M.1603989310.A.3DD.html,geordie,: 原來你的標準是沒逼死人啊？,4,
767,https://www.ptt.cc//bbs/HatePolitics/M.1603989310.A.3DD.html,madaniel,: 直接整批殺死人的吃屎智障共奴五毛4%柯糞支那賤畜來推喔,5,
768,https://www.ptt.cc//bbs/HatePolitics/M.1603999083.A.8D5.html,stesome,: 支持綠蟑螂快吃,1,
769,https://www.ptt.cc//bbs/HatePolitics/M.1603999083.A.8D5.html,madaniel,: 嘻嘻，共奴五毛習癡肥肉便器的4%支那賤畜整群出來崩潰，,2,
770,https://www.ptt.cc//bbs/HatePolitics/M.1603999083.A.8D5.html,madaniel,: 超好笑的,3,
771,https://www.ptt.cc//bbs/HatePolitics/M.1604021067.A.748.html,elainakuo,: 民進黨當時就是販賣恐懼啊 這也是美國政府過往討厭民,1,
772,https://www.ptt.cc//bbs/HatePolitics/M.1604021067.A.748.html,elainakuo,: 進黨的原因之一,2,
773,https://www.ptt.cc//bbs/HatePolitics/M.1604021067.A.748.html,elainakuo,: 萊美牛吃八年 就沒辦法賣了,3,
774,https://www.ptt.cc//bbs/HatePolitics/M.1604021293.A.8E6.html,win8719,: 我一直搞不懂一個邏輯~豬便宜的有加拿大豬可以選,1,
775,https://www.ptt.cc//bbs/HatePolitics/M.1604021293.A.8E6.html,win8719,: 為何美牛可以選擇豬不能選擇~美牛就不擔心了?,2,
776,https://www.ptt.cc//bbs/HatePolitics/M.1604021293.A.8E6.html,geordie,: 與其擔心美萊豬混入不如擔心病死豬,3,
777,https://www.ptt.cc//bbs/HatePolitics/M.1604021293.A.8E6.html,elainakuo,: 有錢人吃萊美牛 怎麼都沒擔心過,4,
778,https://www.ptt.cc//bbs/HatePolitics/M.1604021293.A.8E6.html,elainakuo,: 邱議瑩一直是動手腳 不動腦的那個,5,
779,https://www.ptt.cc//bbs/HatePolitics/M.1604023241.A.526.html,geordie,: 有別的豬可選為何一定要萊豬？,1,
780,https://www.ptt.cc//bbs/HatePolitics/M.1604023241.A.526.html,elainakuo,: 台灣九成台灣豬,2,
781,https://www.ptt.cc//bbs/HatePolitics/M.1604023241.A.526.html,madaniel,: 台豬自給率九成左右~為何不吃呢?,3,
782,https://www.ptt.cc//bbs/HatePolitics/M.1604023241.A.526.html,madaniel,: 反觀台牛自給率...整天吃萊牛的哭什麼萊豬阿?,4,
783,https://www.ptt.cc//bbs/HatePolitics/M.1604023241.A.526.html,madaniel,: 原來是馬狗不進來豬不是民退黨擋的~ 所以是4%仔們抹黑囉,5,
784,https://www.ptt.cc//bbs/HatePolitics/M.1604023241.A.526.html,madaniel,: 真的~馬狗有手挽有策略來有趴下去給支那爽的肛門,6,
785,https://www.ptt.cc//bbs/HatePolitics/M.1604023241.A.526.html,madaniel,": 只要薪水股市低到貼近支那水準,就是支那賤畜式國泰民安~",7,
786,https://www.ptt.cc//bbs/HatePolitics/M.1604023241.A.526.html,madaniel,: 哪像蔡就是讓台灣拉開一點與貧窮落後支那賤畜國差距,8,
787,https://www.ptt.cc//bbs/HatePolitics/M.1604023241.A.526.html,madaniel,: 難怪被支那賤畜一家親恨透惹QQ,9,
788,https://www.ptt.cc//bbs/HatePolitics/M.1604023241.A.526.html,madaniel,: 樓上懂什麼~沒像支那爆發整國封城就诶有國泰民安該死~~,10,
789,https://www.ptt.cc//bbs/HatePolitics/M.1604023241.A.526.html,madaniel,: 沒有,11,
790,https://www.ptt.cc//bbs/HatePolitics/M.1604023241.A.526.html,madaniel,": 要得好得滿封城等死叫國泰民安~防疫好叫爛的該死,懂?",12,
791,https://www.ptt.cc//bbs/HatePolitics/M.1604023241.A.526.html,madaniel,: 他們就是台豬不吃整天吃萊豬或支那豬瘟病死豬的腦吧~,13,
792,https://www.ptt.cc//bbs/HatePolitics/M.1604023241.A.526.html,madaniel,: 和平醫院害死醫護當然是國泰民安最棒市長阿~,14,
793,https://www.ptt.cc//bbs/HatePolitics/M.1604023241.A.526.html,madaniel,: 又不是讓疫情爆發不了的爛市長~~樓上就是不懂4%價值,15,
794,https://www.ptt.cc//bbs/HatePolitics/M.1604023241.A.526.html,madaniel,": 支那豬瘟這議題不是個食品添加物可比,但支那賤畜價值",16,
795,https://www.ptt.cc//bbs/HatePolitics/M.1604023241.A.526.html,madaniel,: 會讓4%仔們寧吃支那豬瘟豬吧~~,17,
796,https://www.ptt.cc//bbs/HatePolitics/M.1604034925.A.E34.html,geordie,: 本來就只有美國而已啊，他國的萊肉要進請按進出口貿易SOP,1,
797,https://www.ptt.cc//bbs/HatePolitics/M.1604034925.A.E34.html,geordie,: 申請進口,2,
798,https://www.ptt.cc//bbs/HatePolitics/M.1604034925.A.E34.html,rtyujlk,: https://i.imgur.com/ybVPRNh.jpg,3,
799,https://www.ptt.cc//bbs/HatePolitics/M.1604034925.A.E34.html,s81048112,: 4%仔柯韓糞以為不用跟他國談判就能進口,4,
800,https://www.ptt.cc//bbs/HatePolitics/M.1604034925.A.E34.html,stesome,: 不管是不是只有美國，這麼想接受外國的垃圾喔,5,
801,https://www.ptt.cc//bbs/HatePolitics/M.1604034925.A.E34.html,geordie,: 拜託一下去充實一點國貿的基本常識好嗎,6,
802,https://www.ptt.cc//bbs/HatePolitics/M.1604034925.A.E34.html,geordie,: 美國的肌肉車是垃圾？,7,
803,https://www.ptt.cc//bbs/HatePolitics/M.1604037341.A.323.html,geordie,: “瘦肉精養豬專門輸入台灣”阿北以為我們是中國還是美國,1,
804,https://www.ptt.cc//bbs/HatePolitics/M.1604037341.A.323.html,geordie,: ？= =,2,
805,https://www.ptt.cc//bbs/HatePolitics/M.1604037341.A.323.html,meredith001,: 柯憐哪 柯cf居然會被人用數據打臉,3,
806,https://www.ptt.cc//bbs/HatePolitics/M.1604037341.A.323.html,geordie,: 只有美國萊豬開放，剩下的請再申請進出口核准才行,4,
807,https://www.ptt.cc//bbs/HatePolitics/M.1604037341.A.323.html,elainakuo,: 阿苗有理有據,5,
808,https://www.ptt.cc//bbs/HatePolitics/M.1604037341.A.323.html,geordie,: 事實上馬囧就沒進美萊豬啊，沒有如果,6,
809,https://www.ptt.cc//bbs/HatePolitics/M.1604037341.A.323.html,geordie,: 除非馬囧再當一次總統,7,
810,https://www.ptt.cc//bbs/HatePolitics/M.1604037341.A.323.html,s81048112,: 沒事沒事 噁爛政客柯P只是想再造謠而已,8,
811,https://www.ptt.cc//bbs/HatePolitics/M.1604037341.A.323.html,geordie,: 你不懂，美萊牛是高等牲畜，美萊豬是低等牲畜,9,
812,https://www.ptt.cc//bbs/HatePolitics/M.1604037341.A.323.html,geordie,: 我們只吃高等牲畜，吃低等的會污染我們的身體,10,
813,https://www.ptt.cc//bbs/HatePolitics/M.1604037341.A.323.html,geordie,: 你去拱馬囧再選一次不就得了？在那裡跳顏色三小,11,
814,https://www.ptt.cc//bbs/HatePolitics/M.1604037341.A.323.html,elainakuo,: 加豬：他們在吵什麼 ?_?,12,
815,https://www.ptt.cc//bbs/HatePolitics/M.1604037341.A.323.html,geordie,: 有人硬塞到你嘴裡？,13,
816,https://www.ptt.cc//bbs/HatePolitics/M.1604037341.A.323.html,geordie,: 除非兩國合作，一個養殖，一個加工再賣給中國就有可能www,14,
817,https://www.ptt.cc//bbs/HatePolitics/M.1604037341.A.323.html,geordie,: wwww,15,
818,https://www.ptt.cc//bbs/HatePolitics/M.1604037341.A.323.html,elainakuo,: 服貿拿來類比是不是腦子有問題,16,
819,https://www.ptt.cc//bbs/HatePolitics/M.1604037341.A.323.html,geordie,: 服貿的全名是海峽兩岸服務貿易協議,17,
820,https://www.ptt.cc//bbs/HatePolitics/M.1604037341.A.323.html,geordie,: 你先告訴我他國幹嘛為台專養萊豬？945,18,
